noun_id,class_key,relevant
1350,package:crispy:pancake,True
1351,package:egg,True
1352,package:fajitas,True
1353,package:fish:finger,True
1354,package:food,True
1355,package:green:bean,True
1356,package:honey,True
1357,package:hot:dog,True
1358,package:kale,True
1359,package:lettuce,True
1360,package:meat,True
1361,package:mixed:spice,True
1362,package:mozzarella,True
1363,package:oat,True
1364,package:olive,True
1365,package:pak:choi,True
1366,package:paprika,True
1367,package:parmesan,True
1368,package:parsley,True
1369,package:pasta,True
1370,package:pizza,True
1371,package:plastic,False
1372,package:popcorn,True
1373,package:potato,True
1374,package:powder,False
1375,package:quorn,True
1376,package:salad,True
1377,package:salt,True
1378,package:sauce,True
1379,package:sausage,True
1380,package:softener,False
1381,package:tortilla,True
1382,package:wrap,True
1383,packaging,False
1384,packaging:biscuit,True
1385,packaging:bread,True
1386,packaging:butter,True
1387,packaging:cheese,True
1388,packaging:cookie,True
1389,packaging:corn,True
1390,packaging:cream,True
1391,packaging:cream:cheese,True
1392,packaging:cucumber,True
1393,packaging:fishcake,True
1394,packaging:green:bean,True
1395,packaging:ham,True
1396,packaging:iron,False
1397,packaging:it,False
1398,packaging:leek,True
1399,packaging:lettuce,True
1400,packaging:meat,True
1401,packaging:mushroom,True
1402,packaging:open:meat,True
1403,packaging:parmesan,True
1404,packaging:pasta,True
1405,packaging:pizza,True
1406,packaging:pizza:base,True
1407,packaging:plastic,False
1408,packaging:pod,False
1409,packaging:salad,True
1410,packaging:salami,True
1411,packaging:salmon,True
1412,packaging:stock,True
1413,packaging:tenderstem:broccoli,True
1414,packaging:tomato,True
1415,packet,False
1416,packet:beef,True
1417,packet:bread,True
1418,packet:broccoli,True
1419,packet:cheese,True
1420,packet:chicken,True
1421,packet:coffee,True
1422,packet:cookie,True
1423,packet:coriander,True
1424,packet:crisp,True
1425,packet:fishcake,True
1426,packet:granola,True
1427,packet:it,False
1428,packet:new,False
1429,packet:open:sausage,True
1430,packet:open:tofu,True
1431,packet:peanut,True
1432,packet:pepper,True
1433,packet:popcorn,True
1434,packet:potato,True
1435,packet:salami,True
1436,packet:sausage,True
1437,packet:sugar,True
1438,packet:tablet,False
1439,packet:tea,True
1440,packet:tofu,True
1441,packet:yeast,True
1442,packing,False
1443,packing:green:bean,True
1444,packing:oat,True
1445,pad,False
1446,pad:scouring,False
1447,paddle:rice,True
1448,paella,True
1449,page,False
1450,pair:chopstick,True
1451,pak,True
1452,pan,True
1453,pan:baking,True
1454,pan:cake,True
1455,pan:cast:iron,True
1456,pan:content,True
1457,pan:cooker,True
1458,pan:cooking,True
1459,pan:dish:washing,False
1460,pan:first,True
1461,pan:fry,True
1462,pan:frying,True
1463,pan:garlic,True
1464,pan:grill,True
1465,pan:hob,True
1466,pan:oil,True
1467,pan:pizza,True
1468,pan:rolling,True
1469,pan:second,True
1470,pan:serving,True
1471,pan:small,True
1472,pan:uncover,True
1473,pan:wash,False
1474,pancake,True
1475,pancake:crispy,True
1476,pancake:oat,True
1477,pane,False
1478,paneer,True
1479,paneer:saag,True
1480,paper,True
1481,paper:baking,True
1482,paper:cooking,True
1483,paper:filter,True
1484,paper:foil,True
1485,paper:foiled,True
1486,paper:greaseproof,True
1487,paper:shredded,True
1488,paper:tissue,True
1489,paper:toilet,True
1490,paprika,True
1491,parmesan,True
1492,parsley,True
1493,part:blender,True
1494,part:coffee:pot,True
1495,part:juicer,True
1496,part:onion:piece,True
1497,part:pepper,True
1498,part:pepper:piece,True
1499,part:pot,True
1500,part:salad:spinner,True
1501,part:tablet,False
1502,part:teapot,True
1503,partition:dough,True
1504,passata,True
1505,passata:containing,True
1506,pasta,True
1507,paste,True
1508,paste:garlic,True
1509,paste:miso,True
1510,paste:nut,True
1511,paste:red:pepper,True
1512,paste:shrimp,True
1513,paste:spice,True
1514,paste:tomato,True
1515,pastry,True
1516,patty,True
1517,patty:tuna,True
1518,pea,True
1519,peach,True
1520,peanut,True
1521,peanut:chopped,True
1522,pear,True
1523,peel,True
1524,peel:banana,True
1525,peel:garlic,True
1526,peel:lemon,True
1527,peel:melon,True
1528,peel:onion,True
1529,peel:orange,True
1530,peel:potato,True
1531,peeler,True
1532,peeler:carrot,True
1533,peeler:potato,True
1534,peeling,True
1535,peeling:carrot,True
1536,peeling:onion,True
1537,peeling:vegetable,True
1538,peeling:veggie,True
1539,pen,False
1540,pepper,True
1541,pepper:bell,True
1542,pepper:black,True
1543,pepper:cayenne,True
1544,pepper:chilli,True
1545,pepper:hot,True
1546,pepper:more,True
1547,pepper:salted:chilli,True
1548,peppercorn,True
1549,pepperoni,True
1550,pestle,True
1551,pesto,True
1552,pesto:cheese,True
1553,phone,False
1554,phone:mobile,False
1555,pico,False
1556,pie,True
1557,piece:aluminium:foil,True
1558,piece:baking:paper,True
1559,piece:biscuit,True
1560,piece:bread,True
1561,piece:broccoli,True
1562,piece:butter,True
1563,piece:cabbage,True
1564,piece:carrot,True
1565,piece:cheese,True
1566,piece:chicken,True
1567,piece:chocolate,True
1568,piece:coriander,True
1569,piece:corn,True
1570,piece:courgette,True
1571,piece:cucumber,True
1572,piece:cutlery,True
1573,piece:fish,True
1574,piece:food,True
1575,piece:food:processor,True
1576,piece:garlic,True
1577,piece:ginger,True
1578,piece:hand:blender,False
1579,piece:ice,True
1580,piece:juicer,True
1581,piece:kitchen:roll,True
1582,piece:leek,True
1583,piece:lemon:squeezer,True
1584,piece:lettuce,True
1585,piece:lime,True
1586,piece:meat,True
1587,piece:mushroom,True
1588,piece:omelette,True
1589,piece:onion,True
1590,piece:onion:skin,True
1591,piece:paper,True
1592,piece:pasta,True
1593,piece:pepper,True
1594,piece:pitta,True
1595,piece:pizza,True
1596,piece:plastic,False
1597,piece:pork,True
1598,piece:salad,True
1599,piece:salad:spinner,True
1600,piece:salami,True
1601,piece:scotch:egg,True
1602,piece:shell,True
1603,piece:skin,False
1604,piece:sponge,False
1605,piece:spring:onion,True
1606,piece:tofu,True
1607,piece:tomato,True
1608,piece:turkey,True
1609,piece:vegetable,True
1610,pin,False
1611,pin:dust,False
1612,pin:rolling,True
1613,pineapple,True
1614,pistachio,True
1615,pit,False
1616,pit:peach,True
1617,pit:pear,True
1618,pitcher,True
1619,pith,True
1620,pitta,True
1621,pizza,True
1622,plant:basil,True
1623,plastic,False
1624,plate,True
1625,plate:broccoli,True
1626,plate:cereal,True
1627,plate:cutting,True
1628,plate:food,True
1629,plate:lasagne,True
1630,plate:new,True
1631,plate:nut,True
1632,plate:other,True
1633,plate:paper,True
1634,plate:pasta,True
1635,plate:salad,True
1636,plate:scale,True
1637,plate:small,True
1638,plate:soap,False
1639,plate:tomato,True
1640,plate:top,True
1641,plug,False
1642,plug:kettle,False
1643,plug:rice:cooker,True
1644,plug:sink,True
1645,plum,True
1646,plunger,True
1647,pod,False
1648,pod:coffee,True
1649,pork,True
1650,porridge,True
1651,portion:rennet:tablet,True
1652,position:box,False
1653,position:pot,True
1654,position:tonic:water:bottle,True
1655,position:tray,True
1656,poster,False
1657,pot,True
1658,pot:black,True
1659,pot:coffee,True
1660,pot:cooking,True
1661,pot:electric,True
1662,pot:electronic,False
1663,pot:first,True
1664,pot:food,True
1665,pot:hob,True
1666,pot:kettle,True
1667,pot:kiwi,True
1668,pot:larger,True
1669,pot:left,True
1670,pot:mocha,True
1671,pot:moka,True
1672,pot:other,True
1673,pot:pasta,True
1674,pot:plastic,True
1675,pot:pressure,True
1676,pot:rice:cooker,True
1677,pot:right,True
1678,pot:salt,True
1679,pot:sauce,True
1680,pot:second,True
1681,pot:small,True
1682,pot:spaghetti,True
1683,pot:tea,True
1684,pot:teapot,True
1685,pot:third,True
1686,pot:top,True
1687,pot:tupperware,True
1688,pot:white,True
1689,pot:yoghurt,True
1690,potato,True
1691,potato:baby,True
1692,potato:scoop,True
1693,potato:sweet,True
1694,powder,False
1695,powder:baking,True
1696,powder:biscuit,True
1697,powder:chilli,True
1698,powder:cocoa,True
1699,powder:coconut,True
1700,powder:coconut:milk,True
1701,powder:curry,True
1702,powder:dishing,False
1703,powder:flour,True
1704,powder:garlic,True
1705,powder:turmeric,True
1706,powder:washing,False
1707,power,False
1708,prawn,True
1709,press,True
1710,press:garlic,True
1711,press:panini,True
1712,presser,True
1713,presser:garlic,True
1714,pressure:water,True
1715,price,False
1716,processor,True
1717,processor:food,True
1718,product,False
1719,product:cleaning,False
1720,prosciutto,True
1721,protector:wall,False
1722,punnet,False
1723,punnet:raspberry,True
1724,puree:tomato,True
1725,purse,False
1726,quorn,True
1727,rack,True
1728,rack:cooling,True
1729,rack:cutlery,True
1730,rack:dish,True
1731,rack:draining,True
1732,rack:dry,True
1733,rack:dryer,False
1734,rack:drying,True
1735,rack:knife,True
1736,rack:oven,True
1737,rack:tray,True
1738,rack:washing,False
1739,radiator,False
1740,radish,True
1741,rag,False
1742,rag:cloth,False
1743,rag:dish,True
1744,raisin,True
1745,raisin:more,True
1746,ramekin,True
1747,ramekin:coriander,True
1748,ramekin:peanut,True
1749,raspberry,True
1750,recipe,True
1751,recipe:yeast,True
1752,recycling,False
1753,reduction:balsamic,True
1754,refrigerator,True
1755,remainder,False
1756,remainder:mixture,True
1757,remains,False
1758,remnant:salad,True
1759,remote,False
1760,remover:spot,False
1761,residue,False
1762,residue:food,True
1763,rest,False
1764,rest:broccoli,True
1765,rest:garlic,True
1766,rest:ladle,True
1767,rest:onion:slice,True
1768,rest:pot,True
1769,rest:rice,True
1770,rest:spoon,True
1771,rest:teabag,True
1772,rester:teabag,True
1773,rice,True
1774,rice:cooked,True
1775,rice:jasmine,True
1776,rice:split,True
1777,rice:vegetable,True
1778,rim,False
1779,rim:jar,True
1780,rind,True
1781,rind:cheese,True
1782,rind:lemon,True
1783,rind:peach,True
1784,ring:onion,True
1785,rise,False
1786,risotto,True
1787,rocket,True
1788,roll,True
1789,roll:cling:film,True
1790,roll:foil,True
1791,roll:foil:paper,True
1792,roll:kitchen,True
1793,roll:paper,True
1794,roll:sandwich,True
1795,roll:sausage,True
1796,roll:sesame,True
1797,root,False
1798,root:galangal,True
1799,rosemary,True
1800,rubber,False
1801,rubbish,False
1802,rubbish:grape,False
1803,rucksack,False
1804,rug,False
1805,runner:table,False
1806,rusk,True
1807,sachet,True
1808,sachet:baking:powder,True
1809,sachet:flavour,True
1810,sachet:open,True
1811,sachet:sugar,True
1812,salad,True
1813,salad:cucumber,True
1814,salad:more,True
1815,salami,True
1816,sale,False
1817,salmon,True
1818,salsa,True
1819,salt,True
1820,salt:more,True
1821,sandwich,True
1822,sauce,True
1823,sauce:black:bean,True
1824,sauce:bottle,True
1825,sauce:fish,True
1826,sauce:jarred,True
1827,sauce:mix,True
1828,sauce:more,True
1829,sauce:other,True
1830,sauce:pesto,True
1831,sauce:soy,True
1832,sauce:soya,True
1833,sauce:spicy:bean,True
1834,sauce:spinker,True
1835,sauce:stir,True
1836,sauce:tahini,True
1837,sauce:tomato,True
1838,saucepan,True
1839,saucepan:large,True
1840,saucepan:small,True
1841,saucer,True
1842,saucer:soap,False
1843,sausage,True
1844,sausage:corn,True
1845,sausage:quorn,True
1846,sausage:quorn:cocktail,True
1847,scale,True
1848,scale:kitchen,True
1849,scale:measuring,True
1850,scales,True
1851,scissor,True
1852,scissors,True
1853,scoop,True
1854,scoop:coffee,True
1855,scourer,False
1856,scrap,False
1857,scrap:pepper,True
1858,scraper,True
1859,scrubber,False
1860,seal,False
1861,seal:clip:top:jar,True
1862,seasoning,True
1863,section:coffee:maker,True
1864,seed,True
1865,seed:coriander,True
1866,seed:cumin,True
1867,seed:lemon,True
1868,seed:mustard,True
1869,seed:olive,True
1870,seed:pepper,True
1871,seed:squash,True
1872,self,False
1873,serviette,False
1874,setting,True
1875,setting:oven,True
1876,shake,False
1877,shaker,True
1878,shaker:pepper,True
1879,shape:cylinder,False
1880,shape:sausage,True
1881,sharpener,True
1882,sharpener:knife,True
1883,sharpness:knife,True
1884,sheath,True
1885,sheath:thermometer,True
1886,sheet,True
1887,sheet:kitchen:roll,True
1888,shelf,False
1889,shelf:bowl,False
1890,shelf:dish,True
1891,shelf:fridge,False
1892,shelf:low,False
1893,shelf:lower,False
1894,shelf:oven,False
1895,shelf:plate,False
1896,shelf:plated,False
1897,shelf:steaming,False
1898,shelf:utensil,False
1899,shell,False
1900,shell:egg,True
1901,shirt,False
1902,shirt:t,False
1903,short,False
1904,short:boxer,False
1905,shreddies,True
1906,shrimp,True
1907,shrimp:frozen,True
1908,shut:bag,False
1909,side,False
1910,side:bin,False
1911,side:blade,True
1912,side:bowl,True
1913,side:clip,False
1914,side:dough,True
1915,side:fridge,True
1916,side:knife,True
1917,side:mug,True
1918,side:oven,True
1919,side:pan,True
1920,side:plate,True
1921,side:ramekin,True
1922,side:saucepan,True
1923,side:tub,True
1924,side:tuna,True
1925,side:wok,True
1926,sideboard,False
1927,sieve,True
1928,silverware,True
1929,sink,True
1930,sink:empty,True
1931,sink:kitchen,True
1932,sink:water,True
1933,skimmer,True
1934,skin,False
1935,skin:avocado,True
1936,skin:banana,True
1937,skin:carrot,True
1938,skin:courgette,True
1939,skin:dirty,False
1940,skin:egg,True
1941,skin:fish,True
1942,skin:garlic,True
1943,skin:kiwi:bit,True
1944,skin:leaf,False
1945,skin:onion,True
1946,skin:orange,True
1947,skin:outer,False
1948,skin:potato,True
1949,skin:salmon,True
1950,skin:spring:onion,True
1951,skin:squash,True
1952,skinner:carrot,True
1953,sleeve,False
1954,slice:banana,True
1955,slice:bean:curd,True
1956,slice:bread,True
1957,slice:bread:packaging,True
1958,slice:bread:packet,True
1959,slice:butter,True
1960,slice:carrot,True
1961,slice:cheese,True
1962,slice:courgette,True
1963,slice:ginger,True
1964,slice:ham,True
1965,slice:lasagne,True
1966,slice:lemon,True
1967,slice:mozzarella,True
1968,slice:onion,True
1969,slice:peach,True
1970,slice:pepper,True
1971,slice:pineapple,True
1972,slice:pizza,True
1973,slice:potato,True
1974,slice:rolled:omelette,True
1975,slice:tamagoyaki,True
1976,slice:toast:bread,True
1977,slice:tofu,True
1978,slicer,True
1979,slicer:onion,True
1980,slipper,False
1981,smoothie,True
1982,soap,False
1983,soap:dish,False
1984,soap:dishwasher,False
1985,soap:liquid,False
1986,soap:more,False
1987,sock,False
1988,socket,False
1989,soda,True
1990,softener,False
1991,soil,False
1992,sort:broccoli,True
1993,soup,True
1994,soup:sauce,True
1995,source:bean,True
1996,source:power,False
1997,soy,True
1998,spade,False
1999,spade:food,True
2000,spade:plastic,False
2001,spaghetti,True
2002,spatula,True
2003,spatula:move,True
2004,spatula:sieve,True
2005,spatula:wooden,True
2006,spice,True
2007,spice:mixed,True
2008,spice:tamarind,True
2009,spice:thyme,True
2010,spill,False
2011,spill:coffee,True
2012,spinach,True
2013,spinner:salad,True
2014,sponge,False
2015,sponge:cleaning,False
2016,sponge:new,False
2017,sponge:soap,False
2018,spoon,True
2019,spoon:coffee,True
2020,spoon:measuring,True
2021,spoon:mixture,True
2022,spoon:napkin:yoghurt,True
2023,spoon:plastic,True
2024,spoon:second,True
2025,spoon:sieve,True
2026,spoon:slotted,True
2027,spoon:soap,False
2028,spoon:soup,True
2029,spoon:sugar,True
2030,spoon:tea,True
2031,spoon:wash,False
2032,spoon:wood,True
2033,spoon:wooden,True
2034,spoon:yeast,True
2035,spoonful:yoghurt,True
2036,spout,True
2037,spout:kettle,True
2038,spray,False
2039,spray:cleaning,False
2040,spray:kitchen,True
2041,sprout,True
2042,sprout:cooked,True
2043,sprout:more,True
2044,square:greaseproof:paper,True
2045,square:paper,True
2046,squash,True
2047,squash:more,True
2048,squeezer,True
2049,squeezer:lemon,True
2050,squeezer:lime,True
2051,stack:bowl,True
2052,stack:lid,True
2053,stack:plate,True
2054,stack:sandwich,True
2055,stack:tub,True
2056,stain,False
2057,stalk,False
2058,stalk:coriander,True
2059,stalk:pepper,True
2060,stand,True
2061,stand:kettle,True
2062,stand:rack,True
2063,stand:sharpening,True
2064,stand:spoon,True
2065,starter,True
2066,steak,True
2067,steak:chop,True
2068,steam,True
2069,steamer,True
2070,stem,False
2071,stem:mint,True
2072,stereo,False
2073,stick,False
2074,stick:bread,True
2075,stick:carrot,True
2076,stick:chop,False
2077,stick:cocktail,False
2078,stick:crab,True
2079,sticker,False
2080,stirrer,True
2081,stirrer:coffee,True
2082,stirrer:wooden,True
2083,stock,True
2084,stock:chicken,True
2085,stock:leftover,True
2086,stone,False
2087,stone:olive,True
2088,stone:sharpening,False
2089,stool,False
2090,stopper,False
2091,stove,True
2092,stove:electronic,False
2093,stove:gas,True
2094,strainer,True
2095,strainer:cafetiere,True
2096,strainer:mesh,True
2097,strainer:pasta,True
2098,strainer:sink,True
2099,strainer:tea,True
2100,strainer:tea:pot,True
2101,strainer:teapot,True
2102,straw,False
2103,strawberry,True
2104,strip:carrot,True
2105,strip:coffee:bean:bag,True
2106,strip:magnetic,False
2107,strip:opening,False
2108,strip:plastic,False
2109,stud,False
2110,stuff:chopping:board,True
2111,sugar,True
2112,supplement,False
2113,support,False
2114,support:pan,True
2115,surface,False
2116,surface:cooking,True
2117,surface:hob,True
2118,surface:kitchen,True
2119,surface:mixture,True
2120,surface:side,False
2121,surface:wiping,False
2122,surface:work,False
2123,sweetcorn,True
2124,switch,False
2125,switch:light,False
2126,switch:oil,True
2127,syrup,True
2128,syrup:cherry,True
2129,syrup:maple,True
2130,system:weighing,False
2131,tabasco,True
2132,table,True
2133,table:glass,True
2134,table:round,True
2135,tablecloth,False
2136,tablespoon,True
2137,tablespoon:place,True
2138,tablet,False
2139,tablet:dishwasher,False
2140,tablet:rennet,True
2141,tabletop,True
2142,tableware,True
2143,taco,True
2144,tag,False
2145,tag:top,False
2146,tag:washing,False
2147,tahini,True
2148,tamagoyaki,True
2149,tap,True
2150,tap:hot,True
2151,tap:water,True
2152,tarragon,True
2153,tea,True
2154,teabag,True
2155,teapot,True
2156,teaspoon,True
2157,teaspoon:honey,True
2158,temp,False
2159,temperature,True
2160,temperature:bowl,True
2161,temperature:cast:iron:pan,True
2162,temperature:cooker,True
2163,temperature:curd,True
2164,temperature:dishwasher,False
2165,temperature:gas,True
2166,temperature:hob,True
2167,temperature:liquid,True
2168,temperature:measure,True
2169,temperature:milk,True
2170,temperature:oil,True
2171,temperature:oven,True
2172,temperature:pie,True
2173,temperature:rice:cooker,True
2174,temperature:tap,True
2175,temperature:thermometer,True
2176,temperature:watch,False
2177,temperature:water,True
2178,temperature:whey,True
2179,text:instruction,False
2180,thermometer,True
2181,thigh:chicken,True
2182,thumb,False
2183,thyme,True
2184,tile,False
2185,tile:floor,False
2186,time,True
2187,time:cooking,True
2188,timer,True
2189,timer:check,True
2190,timer:oven,True
2191,tin,True
2192,tin:baking,True
2193,tin:cake,True
2194,tin:chopped:tomato,True
2195,tin:cocoa:powder,True
2196,tin:coffee,True
2197,tin:coffee:bean,True
2198,tin:condensed:milk,True
2199,tin:empty,True
2200,tin:mug,True
2201,tin:spring:form,True
2202,tin:teabag,True
2203,tin:tomato,True
2204,tin:utensil,True
2205,tin:yeast,True
2206,tiramisu,True
2207,tissue,False
2208,toast,True
2209,toast:melba,True
2210,toaster,True
2211,tofu,True
2212,tomato,True
2213,tomato:cherry,True
2214,tomato:chop,True
2215,tomato:chopped,True
2216,tomato:fifth,True
2217,tomato:fourth,True
2218,tomato:other,True
2219,tomato:peeled,True
2220,tomato:second,True
2221,tomato:seventh,True
2222,tomato:sixth,True
2223,tomato:sun:dried,True
2224,tomato:third,True
2225,tong,True
2226,tongs,True
2227,tonic,True
2228,toothbrush,False
2229,toothpick,True
2230,top,False
2231,top:bread,True
2232,top:burner,True
2233,top:cafetiere,True
2234,top:clip,False
2235,top:clip:top:jar,True
2236,top:coffee:machine,True
2237,top:counter,True
2238,top:cupboard,False
2239,top:fridge,True
2240,top:kitchen,True
2241,top:microwave,True
2242,top:milk:bottle,True
2243,top:mixture,True
2244,top:mug,True
2245,top:onion,True
2246,top:oven,True
2247,top:pan,True
2248,top:pasta,True
2249,top:pepper,True
2250,top:pizza,True
2251,top:plastic:bin,False
2252,top:plate,True
2253,top:pot,True
2254,top:rice:bag,True
2255,top:salad:spinner,True
2256,top:saucepan,True
2257,top:scale,True
2258,top:sink,True
2259,top:stack,False
2260,top:stove,True
2261,top:table,True
2262,top:tea:pot,True
2263,top:teapot,True
2264,top:top:jar,True
2265,topping,False
2266,tortellini,True
2267,tortilla,True
2268,towel,False
2269,towel:cleaning,False
2270,towel:kitchen,True
2271,towel:paper,True
2272,towel:second,False
2273,towel:tea,True
2274,track,False
2275,trash,False
2276,tray,True
2277,tray:bacon,True
2278,tray:baking,True
2279,tray:cutlery,True
2280,tray:falling,True
2281,tray:first,True
2282,tray:grill,True
2283,tray:ice,True
2284,tray:ice:cube,True
2285,tray:mug,True
2286,tray:olive,True
2287,tray:oven,True
2288,tray:pizza,True
2289,tray:plastic,True
2290,tray:second,True
2291,tray:steamer,True
2292,tray:weight,True
2293,tree:mug,True
2294,trimming,False
2295,trivet,True
2296,trolley,False
2297,trouser,False
2298,tshirt,False
2299,tub,True
2300,tub:butter,True
2301,tub:hummus,True
2302,tub:starter,True
2303,tub:tupperware,True
2304,tube,False
2305,tube:tube,False
2306,tuna,True
2307,tupperware,True
2308,tupperware:butter,True
2309,tupperware:oregano,True
2310,tupperware:second,True
2311,tupperware:sugar,True
2312,turkey:sliced,True
2313,turmeric,True
2314,tv,False
2315,underside:bowl,True
2316,underside:bread,True
2317,underside:tuna:burger,True
2318,utensil,True
2319,utensil:cooking,True
2320,v60,True
2321,vegetable,True
2322,ventilator,False
2323,video,False
2324,vinegar,True
2325,vinegar:balsamic,True
2326,vinegar:chinese,True
2327,vinegar:red:wine,True
2328,vinegar:rice,True
2329,vinegar:wine,True
2330,volume,False
2331,waffle,True
2332,wall,False
2333,wash:hand,False
2334,wash:water,False
2335,washer,False
2336,washing,False
2337,washing:washing,False
2338,waste,False
2339,wastebasket,False
2340,wastewater,False
2341,watch,False
2342,water,True
2343,water:access,True
2344,water:actual,True
2345,water:add,True
2346,water:boil,True
2347,water:boiled,True
2348,water:boiling,True
2349,water:cold,True
2350,water:coriander,True
2351,water:dirty,True
2352,water:empty,True
2353,water:excess,True
2354,water:filtered,True
2355,water:hot,True
2356,water:kettle,True
2357,water:more,True
2358,water:pot,True
2359,water:remaining,True
2360,water:remove,True
2361,water:salt,True
2362,water:tap,True
2363,water:tap:cover:sink,True
2364,water:tonic,True
2365,water:warm,True
2366,whetstone,True
2367,whey,True
2368,whey:empty,True
2369,whey:spilt,True
2370,whisk,True
2371,window,False
2372,wine,True
2373,wine:cooking,True
2374,wire,False
2375,wire:kettle,False
2376,wok,True
2377,wool:steel,False
2378,wrap,True
2379,wrap:bread,True
2380,wrap:elastic,False
2381,wrap:meat,True
2382,wrap:plastic,True
2383,wrapper,False
2384,wrapper:bacon,True
2385,wrapper:cheese,True
2386,wrapper:oil,True
2387,wrapping,False
2388,wrapping:butter,True
2389,wrapping:plastic,False
2390,yeast,True
2391,yeast:can,True
2392,yoghurt,True
2393,yoghurt:greek,True
2394,yogurt,True
2395,yolk:egg,True
2396,zest:lemon,True
